Step 1109/10100 | Loss: 0.6084 | LR: 0.001664 | Total Step Time: 7861.73ms | Tokens/sec: 1333773.18 (accumulated over 5120 batches)
Step 1110/10100 | Loss: 0.2624 | LR: 0.001665 | Total Step Time: 8377.81ms | Tokens/sec: 1251611.07 (accumulated over 5120 batches)
Step 1111/10100 | Loss: 0.2491 | LR: 0.001667 | Total Step Time: 7899.67ms | Tokens/sec: 1327367.02 (accumulated over 5120 batches)
Step 1112/10100 | Loss: 0.3414 | LR: 0.001668 | Total Step Time: 7910.59ms | Tokens/sec: 1325533.72 (accumulated over 5120 batches)
Step 1113/10100 | Loss: 0.6404 | LR: 0.001669 | Total Step Time: 7731.63ms | Tokens/sec: 1356215.65 (accumulated over 5120 batches)
Step 1114/10100 | Loss: 0.1644 | LR: 0.001671 | Total Step Time: 8122.80ms | Tokens/sec: 1290904.94 (accumulated over 5120 batches)
Step 1115/10100 | Loss: 0.0698 | LR: 0.001672 | Total Step Time: 7957.13ms | Tokens/sec: 1317780.84 (accumulated over 5120 batches)
Step 1116/10100 | Loss: 0.1944 | LR: 0.001674 | Total Step Time: 7906.01ms | Tokens/sec: 1326302.33 (accumulated over 5120 batches)
Step 1117/10100 | Loss: 0.1830 | LR: 0.001676 | Total Step Time: 8079.33ms | Tokens/sec: 1297850.24 (accumulated over 5120 batches)
Step 1118/10100 | Loss: 0.2549 | LR: 0.001677 | Total Step Time: 7791.52ms | Tokens/sec: 1345790.77 (accumulated over 5120 batches)
Step 1119/10100 | Loss: 0.3101 | LR: 0.001679 | Total Step Time: 7994.10ms | Tokens/sec: 1311688.10 (accumulated over 5120 batches)
Step 1120/10100 | Loss: 0.2191 | LR: 0.001680 | Total Step Time: 7883.04ms | Tokens/sec: 1330167.57 (accumulated over 5120 batches)
Step 1121/10100 | Loss: 0.0657 | LR: 0.001682 | Total Step Time: 7987.77ms | Tokens/sec: 1312726.15 (accumulated over 5120 batches)
Step 1122/10100 | Loss: 0.5623 | LR: 0.001683 | Total Step Time: 7851.65ms | Tokens/sec: 1335485.30 (accumulated over 5120 batches)
Step 1123/10100 | Loss: 0.2224 | LR: 0.001685 | Total Step Time: 7813.25ms | Tokens/sec: 1342048.76 (accumulated over 5120 batches)
Step 1124/10100 | Loss: 0.5161 | LR: 0.001686 | Total Step Time: 7953.65ms | Tokens/sec: 1318357.72 (accumulated over 5120 batches)
Step 1125/10100 | Loss: 0.2291 | LR: 0.001687 | Total Step Time: 7798.04ms | Tokens/sec: 1344666.52 (accumulated over 5120 batches)
Step 1126/10100 | Loss: 0.3968 | LR: 0.001689 | Total Step Time: 7819.33ms | Tokens/sec: 1341005.21 (accumulated over 5120 batches)
Step 1127/10100 | Loss: 0.4922 | LR: 0.001690 | Total Step Time: 7985.77ms | Tokens/sec: 1313056.03 (accumulated over 5120 batches)
Step 1128/10100 | Loss: 0.2838 | LR: 0.001692 | Total Step Time: 7785.79ms | Tokens/sec: 1346781.52 (accumulated over 5120 batches)
Step 1129/10100 | Loss: 0.4281 | LR: 0.001694 | Total Step Time: 7986.43ms | Tokens/sec: 1312947.61 (accumulated over 5120 batches)
Step 1130/10100 | Loss: 0.2152 | LR: 0.001695 | Total Step Time: 7835.19ms | Tokens/sec: 1338291.18 (accumulated over 5120 batches)
Step 1131/10100 | Loss: 0.6158 | LR: 0.001697 | Total Step Time: 7794.85ms | Tokens/sec: 1345217.07 (accumulated over 5120 batches)
Step 1132/10100 | Loss: 0.7133 | LR: 0.001698 | Total Step Time: 7865.69ms | Tokens/sec: 1333101.22 (accumulated over 5120 batches)
Step 1133/10100 | Loss: 0.1530 | LR: 0.001700 | Total Step Time: 7775.64ms | Tokens/sec: 1348540.13 (accumulated over 5120 batches)
Step 1134/10100 | Loss: 0.2350 | LR: 0.001701 | Total Step Time: 8061.82ms | Tokens/sec: 1300669.19 (accumulated over 5120 batches)
Step 1135/10100 | Loss: 0.1756 | LR: 0.001703 | Total Step Time: 7834.02ms | Tokens/sec: 1338490.43 (accumulated over 5120 batches)
Step 1136/10100 | Loss: 0.5123 | LR: 0.001704 | Total Step Time: 7931.04ms | Tokens/sec: 1322116.68 (accumulated over 5120 batches)
Step 1137/10100 | Loss: 0.1016 | LR: 0.001705 | Total Step Time: 8086.41ms | Tokens/sec: 1296714.59 (accumulated over 5120 batches)
Step 1138/10100 | Loss: 0.1177 | LR: 0.001707 | Total Step Time: 7801.69ms | Tokens/sec: 1344037.10 (accumulated over 5120 batches)
Step 1139/10100 | Loss: 0.2707 | LR: 0.001708 | Total Step Time: 8030.32ms | Tokens/sec: 1305770.95 (accumulated over 5120 batches)
Step 1140/10100 | Loss: 0.3031 | LR: 0.001710 | Total Step Time: 7829.33ms | Tokens/sec: 1339291.44 (accumulated over 5120 batches)
Step 1141/10100 | Loss: 0.2970 | LR: 0.001712 | Total Step Time: 7835.98ms | Tokens/sec: 1338155.50 (accumulated over 5120 batches)
Step 1142/10100 | Loss: 0.1457 | LR: 0.001713 | Total Step Time: 8017.36ms | Tokens/sec: 1307882.13 (accumulated over 5120 batches)
Step 1143/10100 | Loss: 0.4127 | LR: 0.001715 | Total Step Time: 7737.77ms | Tokens/sec: 1355139.90 (accumulated over 5120 batches)
Step 1144/10100 | Loss: 0.7698 | LR: 0.001716 | Total Step Time: 8229.61ms | Tokens/sec: 1274149.86 (accumulated over 5120 batches)
Step 1145/10100 | Loss: 0.1875 | LR: 0.001718 | Total Step Time: 7885.48ms | Tokens/sec: 1329756.15 (accumulated over 5120 batches)
Step 1146/10100 | Loss: 0.2584 | LR: 0.001719 | Total Step Time: 8003.24ms | Tokens/sec: 1310189.28 (accumulated over 5120 batches)
Step 1147/10100 | Loss: 0.1978 | LR: 0.001721 | Total Step Time: 7959.81ms | Tokens/sec: 1317337.30 (accumulated over 5120 batches)
Step 1148/10100 | Loss: 0.1759 | LR: 0.001722 | Total Step Time: 7856.30ms | Tokens/sec: 1334694.87 (accumulated over 5120 batches)
Step 1149/10100 | Loss: 0.1546 | LR: 0.001723 | Total Step Time: 8041.93ms | Tokens/sec: 1303886.75 (accumulated over 5120 batches)
Step 1150/10100 | Loss: 0.1568 | LR: 0.001725 | Total Step Time: 7839.89ms | Tokens/sec: 1337488.36 (accumulated over 5120 batches)
